UID	Category	Snippet
cookiecutter|cookiecutter|config.py|003	Function	"def get_user_config(config_file=None, default_config=False):
    """"""Return the user config as a dict.
"
cookiecutter|cookiecutter|environment.py|000	Class	"class ExtensionLoaderMixin:
    """"""Mixin providing sane loading of extensions specified in a given context.
"
cookiecutter|cookiecutter|environment.py|001	Class	"    the next parent class in line of the child.
    """"""
"
cookiecutter|cookiecutter|environment.py|002	Class	"class StrictEnvironment(ExtensionLoaderMixin, Environment):
    """"""Create strict Jinja2 environment.
"
cookiecutter|cookiecutter|environment.py|003	Function	"    def __init__(self, **kwargs):
        """"""Initialize the Jinja2 Environment object while loading extensions.
"
cookiecutter|cookiecutter|environment.py|004	Function	"    def _read_extensions(self, context):
        """"""Return list of extensions as str to be passed on to the Jinja2 env.
"
cookiecutter|cookiecutter|exceptions.py|000	Class	"class CookiecutterException(Exception):
    """"""
    Base exception class.
"
cookiecutter|cookiecutter|exceptions.py|001	Class	"class NonTemplatedInputDirException(CookiecutterException):
    """"""
    Exception for when a project's input dir is not templated.
"
cookiecutter|cookiecutter|exceptions.py|002	Class	"class UnknownTemplateDirException(CookiecutterException):
    """"""
    Exception for ambiguous project template directory.
"
cookiecutter|cookiecutter|exceptions.py|003	Class	"class MissingProjectDir(CookiecutterException):
    """"""
    Exception for missing generated project directory.
"
cookiecutter|cookiecutter|exceptions.py|004	Class	"class ConfigDoesNotExistException(CookiecutterException):
    """"""
    Exception for missing config file.
"
cookiecutter|cookiecutter|cli.py|000	Function	"def version_msg():
    """"""Return the Cookiecutter version, location and Python powering it.""""""
    python_version = sys.version
    location = os.path.dirname(os.path.dirname(os.path.abspath(__file__)))
    return f""Cookiecutter {__version__} from {location} (Python {python_version})""
"
cookiecutter|cookiecutter|cli.py|001	Function	"def validate_extra_context(ctx, param, value):
    """"""Validate extra context.""""""
    for string in value:
        if '=' not in string:
            raise click.BadParameter(
                f""EXTRA_CONTEXT should contain items of the form key=value; ""
                f""'{string}' doesn't match that form""
            )
"
cookiecutter|cookiecutter|cli.py|002	Function	"def list_installed_templates(default_config, passed_config_file):
    """"""List installed (locally cloned) templates. Use cookiecutter --list-installed.""""""
    config = get_user_config(passed_config_file, default_config)
    cookiecutter_folder = config.get('cookiecutters_dir')
    if not os.path.exists(cookiecutter_folder):
        click.echo(
            f""Error: Cannot list installed templates. ""
            f""Folder does not exist: {cookiecutter_folder}""
        )
        sys.exit(-1)
"
cookiecutter|cookiecutter|cli.py|003	Function	"def main(
    template,
    extra_context,
    no_input,
    checkout,
    verbose,
    replay,
    overwrite_if_exists,
    output_dir,
    config_file,
    default_config,
    debug_file,
    directory,
    skip_if_file_exists,
    accept_hooks,
    replay_file,
    list_installed,
    keep_project_on_failure,
):
    """"""Create a project from a Cookiecutter project template (TEMPLATE).
"
scrapy|scrapy|conftest.py|000	Function	"def load_response(url: str, filename: str) -> HtmlResponse:
    input_path = Path(__file__).parent / ""_tests"" / filename
    return HtmlResponse(url, body=input_path.read_bytes())
"
scrapy|scrapy|conftest.py|001	Function	"def setup(namespace):
    namespace[""load_response""] = load_response
"
scrapy|scrapy|scrapydocs.py|000	Class	"class settingslist_node(nodes.General, nodes.Element):
    pass
"
scrapy|scrapy|scrapydocs.py|001	Class	"class SettingsListDirective(Directive):
    def run(self):
        return [settingslist_node("""")]
"
scrapy|scrapy|scrapydocs.py|002	Function	"    def run(self):
        return [settingslist_node("""")]
"
scrapy|scrapy|scrapydocs.py|003	Function	"def is_setting_index(node):
    if node.tagname == ""index"" and node[""entries""]:
        # index entries for setting directives look like:
        # [('pair', 'SETTING_NAME; setting', 'std:setting-SETTING_NAME', '')]
        entry_type, info, refid = node[""entries""][0][:3]
        return entry_type == ""pair"" and info.endswith(""; setting"")
    return False
"
scrapy|scrapy|scrapydocs.py|004	Function	"def get_setting_target(node):
    # target nodes are placed next to the node in the doc tree
    return node.parent[node.parent.index(node) + 1]
"
scrapy|scrapy|conf.py|000	Function	"def setup(app):
    app.connect(""autodoc-skip-member"", maybe_skip_member)
"
scrapy|scrapy|conf.py|001	Function	"def maybe_skip_member(app, what, name, obj, skip, options):
    if not skip:
        # autodocs was generating a text ""alias of"" for the following members
        # https://github.com/sphinx-doc/sphinx/issues/4422
        return name in {""default_item_class"", ""default_selector_class""}
    return skip
"
scrapy|scrapy|linkfix.py|000	Function	"def main():
    # Used for remembering the file (and its contents)
    # so we don't have to open the same file again.
    _filename = None
    _contents = None
"
scrapy|scrapy|qpsclient.py|000	Class	"class QPSSpider(Spider):
    name = ""qps""
    benchurl = ""http://localhost:8880/""
"
scrapy|scrapy|qpsclient.py|001	Function	"    def __init__(self, *a, **kw):
        super().__init__(*a, **kw)
        if self.qps is not None:
            self.qps = float(self.qps)
            self.download_delay = 1 / self.qps
        elif self.download_delay is not None:
            self.download_delay = float(self.download_delay)
"
scrapy|scrapy|qpsclient.py|002	Function	"    def start_requests(self):
        url = self.benchurl
        if self.latency is not None:
            url += f""?latency={self.latency}""
"
scrapy|scrapy|qpsclient.py|003	Function	"    def parse(self, response):
        pass
"
scrapy|scrapy|conftest.py|002	Function	"def _py_files(folder):
    return (str(p) for p in Path(folder).rglob(""*.py""))
"
scrapy|scrapy|conftest.py|003	Function	"def chdir(tmpdir):
    """"""Change to pytest-provided temporary directory""""""
    tmpdir.chdir()
"
scrapy|scrapy|conftest.py|004	Function	"def pytest_addoption(parser):
    parser.addoption(
        ""--reactor"",
        default=""default"",
        choices=[""default"", ""asyncio""],
    )
"
scrapy|scrapy|qps-bench-server.py|000	Class	"class Root(Resource):
    def __init__(self):
        Resource.__init__(self)
        self.concurrent = 0
        self.tail = deque(maxlen=100)
        self._reset_stats()
"
scrapy|scrapy|qps-bench-server.py|001	Function	"    def __init__(self):
        Resource.__init__(self)
        self.concurrent = 0
        self.tail = deque(maxlen=100)
        self._reset_stats()
"
scrapy|scrapy|qps-bench-server.py|002	Function	"    def _reset_stats(self):
        self.tail.clear()
        self.start = self.lastmark = self.lasttime = time()
"
scrapy|scrapy|qps-bench-server.py|003	Function	"    def getChild(self, request, name):
        return self
"
scrapy|scrapy|qps-bench-server.py|004	Function	"    def render(self, request):
        now = time()
        delta = now - self.lasttime
"
openai|whisper|test_timing.py|000	Function	"def test_dtw(N: int, M: int):
    steps = np.concatenate([np.zeros(N - 1), np.ones(M - 1)])
    np.random.shuffle(steps)
    x = np.random.random((N, M)).astype(np.float32)
"
openai|whisper|test_timing.py|001	Function	"def test_dtw_cuda_equivalence(N: int, M: int):
    x_numpy = np.random.randn(N, M).astype(np.float32)
    x_cuda = torch.from_numpy(x_numpy).cuda()
"
openai|whisper|test_timing.py|002	Function	"def test_median_filter(shape):
    x = torch.randn(*shape)
"
openai|whisper|test_timing.py|003	Function	"def test_median_filter_equivalence(shape):
    x = torch.randn(*shape)
"
openai|whisper|test_normalizer.py|000	Function	"def test_number_normalizer(std):
    assert std(""two"") == ""2""
    assert std(""thirty one"") == ""31""
    assert std(""five twenty four"") == ""524""
    assert std(""nineteen ninety nine"") == ""1999""
    assert std(""twenty nineteen"") == ""2019""
"
openai|whisper|test_normalizer.py|001	Function	"def test_spelling_normalizer():
    std = EnglishSpellingNormalizer()
"
openai|whisper|test_normalizer.py|002	Function	"def test_text_normalizer():
    std = EnglishTextNormalizer()
    assert std(""Let's"") == ""let us""
    assert std(""he's like"") == ""he is like""
    assert std(""she's been like"") == ""she has been like""
    assert std(""10km"") == ""10 km""
    assert std(""10mm"") == ""10 mm""
    assert std(""RC232"") == ""rc 232""
"
openai|whisper|test_audio.py|000	Function	"def test_audio():
    audio_path = os.path.join(os.path.dirname(__file__), ""jfk.flac"")
    audio = load_audio(audio_path)
    assert audio.ndim == 1
    assert SAMPLE_RATE * 10 < audio.shape[0] < SAMPLE_RATE * 12
    assert 0 < audio.std() < 1
"
openai|whisper|conftest.py|000	Function	"def pytest_configure(config):
    config.addinivalue_line(""markers"", ""requires_cuda"")
"
openai|whisper|conftest.py|001	Function	"def random():
    rand.seed(42)
    numpy.random.seed(42)
"
openai|whisper|test_transcribe.py|000	Function	"def test_transcribe(model_name: str):
    device = ""cuda"" if torch.cuda.is_available() else ""cpu""
    model = whisper.load_model(model_name).to(device)
    audio_path = os.path.join(os.path.dirname(__file__), ""jfk.flac"")
"
openai|whisper|test_tokenizer.py|000	Function	"def test_tokenizer():
    gpt2_tokenizer = get_tokenizer(multilingual=False)
    multilingual_tokenizer = get_tokenizer(multilingual=True)
"
openai|whisper|test_tokenizer.py|001	Function	"def test_split_on_unicode():
    multilingual_tokenizer = get_tokenizer(multilingual=True)
"
openai|whisper|__init__.py|000	Function	"def _download(url: str, root: str, in_memory: bool) -> Union[bytes, str]:
    os.makedirs(root, exist_ok=True)
"
openai|whisper|__init__.py|001	Function	"def available_models() -> List[str]:
    """"""Returns the names of available models""""""
    return list(_MODELS.keys())
"
openai|whisper|__init__.py|002	Function	"def load_model(
    name: str,
    device: Optional[Union[str, torch.device]] = None,
    download_root: str = None,
    in_memory: bool = False,
) -> Whisper:
    """"""
    Load a Whisper ASR model
"
Rapptz|discord.py|abc.py|000	Class	"class _Undefined:
    def __repr__(self) -> str:
        return 'see-below'
"
Rapptz|discord.py|abc.py|001	Class	"class Snowflake(Protocol):
    """"""An ABC that details the common operations on a Discord model.
"
Rapptz|discord.py|abc.py|002	Class	"class User(Snowflake, Protocol):
    """"""An ABC that details the common operations on a Discord user.
"
Rapptz|discord.py|abc.py|003	Class	"class PrivateChannel:
    """"""An ABC that details the common operations on a private Discord channel.
"
Rapptz|discord.py|abc.py|004	Class	"class _Overwrites:
    __slots__ = ('id', 'allow', 'deny', 'type')
"
Rapptz|discord.py|__init__.py|000	Class	"class VersionInfo(NamedTuple):
    major: int
    minor: int
    micro: int
    releaselevel: Literal[""alpha"", ""beta"", ""candidate"", ""final""]
    serial: int
"
Rapptz|discord.py|__main__.py|000	Class	"class Bot(commands.{base}):
    def __init__(self, intents: discord.Intents, **kwargs):
        super().__init__(command_prefix=commands.when_mentioned_or('{prefix}'), intents=intents, **kwargs)
"
Rapptz|discord.py|__main__.py|001	Class	"    parser.add_argument('--class-name', help='the class name of the cog (default: <name>)', dest='class_name')
    parser.add_argument('--display-name', help='the cog name (default: <name>)')
    parser.add_argument('--hide-commands', help='whether to hide all commands in the cog', action='store_true')
    parser.add_argument('--full', help='add all special methods as well', action='store_true')
"
Rapptz|discord.py|__main__.py|002	Function	"def show_version() -> None:
    entries = []
"
Rapptz|discord.py|__main__.py|003	Function	"def core(parser: argparse.ArgumentParser, args: argparse.Namespace) -> None:
    if args.version:
        show_version()
    else:
        parser.print_help()
"
Rapptz|discord.py|__main__.py|004	Function	"    def __init__(self, intents: discord.Intents, **kwargs):
        super().__init__(command_prefix=commands.when_mentioned_or('{prefix}'), intents=intents, **kwargs)
"
Rapptz|discord.py|commands.py|000	Class	"class Parameter:
    """"""A class that contains the parameter information of a :class:`Command` callback.
"
Rapptz|discord.py|commands.py|001	Class	"    """"""A class that contains the parameter information of a :class:`Command` callback.
"
Rapptz|discord.py|commands.py|002	Class	"class Command(Generic[GroupT, P, T]):
    """"""A class that implements an application command.
"
Rapptz|discord.py|commands.py|003	Class	"    """"""A class that implements an application command.
"
Rapptz|discord.py|commands.py|004	Class	"class ContextMenu:
    """"""A class that implements a context menu application command.
"
Rapptz|discord.py|activity.py|000	Class	"class BaseActivity:
    """"""The base activity that all user-settable activities inherit from.
    A user-settable activity is one that can be used in :meth:`Client.change_presence`.
"
Rapptz|discord.py|activity.py|001	Class	"class Activity(BaseActivity):
    """"""Represents an activity in Discord.
"
Rapptz|discord.py|activity.py|002	Class	"class Game(BaseActivity):
    """"""A slimmed down version of :class:`Activity` that represents a Discord game.
"
Rapptz|discord.py|activity.py|003	Class	"class Streaming(BaseActivity):
    """"""A slimmed down version of :class:`Activity` that represents a Discord streaming status.
"
Rapptz|discord.py|activity.py|004	Class	"class Spotify:
    """"""Represents a Spotify listening activity from Discord. This is a special case of
    :class:`Activity` that makes it easier to work with the Spotify integration.
"
Rapptz|discord.py|checks.py|000	Class	"class Cooldown:
    """"""Represents a cooldown for a command.
"
Rapptz|discord.py|checks.py|001	Function	"    def __init__(self, rate: float, per: float) -> None:
        self.rate: int = int(rate)
        self.per: float = float(per)
        self._window: float = 0.0
        self._tokens: int = self.rate
        self._last: float = 0.0
"
Rapptz|discord.py|checks.py|002	Function	"    def get_tokens(self, current: Optional[float] = None) -> int:
        """"""Returns the number of available tokens before rate limiting is applied.
"
Rapptz|discord.py|checks.py|003	Function	"    def get_retry_after(self, current: Optional[float] = None) -> float:
        """"""Returns the time in seconds until the cooldown will be reset.
"
Rapptz|discord.py|checks.py|004	Function	"    def update_rate_limit(self, current: Optional[float] = None, *, tokens: int = 1) -> Optional[float]:
        """"""Updates the cooldown rate limit.
"
mindsdb|mindsdb|__main__.py|000	Function	"def close_api_gracefully(apis):
    try:
        for api in apis.values():
            process = api['process']
            childs = get_child_pids(process.pid)
            for p in childs:
                try:
                    os.kill(p, signal.SIGTERM)
                except Exception:
                    p.kill()
            sys.stdout.flush()
            process.terminate()
            process.join()
            sys.stdout.flush()
    except KeyboardInterrupt:
        sys.exit(0)
    except psutil.NoSuchProcess:
        pass
"
mindsdb|mindsdb|__main__.py|001	Function	"    async def wait_api_start(api_name, pid, port):
        timeout = 60
        start_time = time.time()
        started = is_pid_listen_port(pid, port)
        while (time.time() - start_time) < timeout and started is False:
            await asyncio.sleep(0.5)
            started = is_pid_listen_port(pid, port)
        return api_name, port, started
"
mindsdb|mindsdb|__main__.py|002	Function	"    async def wait_apis_start():
        futures = [
            wait_api_start(api_name, api_data['process'].pid, api_data['port'])
            for api_name, api_data in apis.items() if 'port' in api_data
        ]
        for i, future in enumerate(asyncio.as_completed(futures)):
            api_name, port, started = await future
            if started:
                print(f""{api_name} API: started on {port}"")
            else:
                log.logger.error(f""ERROR: {api_name} API cant start on {port}"")
"
mindsdb|mindsdb|sd.py|000	Function	"def index():
    return ""MindsDB Hanler Discovery"", 200
"
mindsdb|mindsdb|sd.py|001	Function	"def register():
    try:
        params = request.json
        host = params.get(""host"")
        port = params.get(""port"")
        _type = params.get(""type"")
        Cache[(host, port)] = _type
        return ""OK"", 200
    except Exception as e:
        return str(e), 500
"
mindsdb|mindsdb|sd.py|002	Function	"def discover():
    res = {}
    try:
        for k in Cache:
            _type = Cache[k]
            rec = {""host"": k[0], ""port"": k[1]}
            if _type not in res:
                res[_type] = [rec]
            else:
                res[_type].append(rec)
    except Exception as e:
        return {""error"": str(e)}, 500
    return res, 200
"
httpie|httpie|benchmarks.py|000	Class	"Each instance of BaseRunner class will be an individual
benchmark. And if run without any arguments, this file
will execute every benchmark instance and report the
timings.
"
httpie|httpie|benchmarks.py|001	Class	"class QuietSimpleHTTPServer(SimpleHTTPRequestHandler):
    def log_message(self, *args, **kwargs):
        pass
"
httpie|httpie|benchmarks.py|002	Class	"class Context:
    benchmarks: ClassVar[List[BaseRunner]] = []
    stack: ExitStack = field(default_factory=ExitStack)
    runner: pyperf.Runner = field(default_factory=pyperf.Runner)
"
httpie|httpie|benchmarks.py|003	Class	"class BaseRunner:
    """"""
    An individual benchmark case. By default it has the category
    (e.g like startup or download) and a name.
    """"""
"
httpie|httpie|benchmarks.py|004	Class	"class CommandRunner(BaseRunner):
    """"""
    Run a single command, and benchmark it.
    """"""
"
httpie|httpie|build.py|000	Function	"def build_binaries() -> Iterator[Tuple[str, Path]]:
    for target_script, extra_args in TARGET_SCRIPTS.items():
        subprocess.check_call(
            [
                'pyinstaller',
                '--onefile',
                '--noupx',
                '-p',
                HTTPIE_DIR,
                '--additional-hooks-dir',
                HOOKS_DIR,
                *extra_args,
                target_script,
            ]
        )
"
httpie|httpie|build.py|001	Function	"def build_packages(http_binary: Path, httpie_binary: Path) -> None:
    import httpie
"
httpie|httpie|build.py|002	Function	"def main():
    binaries = dict(build_binaries())
    build_packages(binaries['http_cli'], binaries['httpie_cli'])
"
httpie|httpie|fetch.py|000	Class	"class FinishedForNow(Exception):
    """"""Raised when remaining GitHub rate limit is zero.""""""
"
httpie|httpie|fetch.py|001	Function	"def main(previous_release: str, current_release: str) -> int:
    since = release_date(previous_release)
    until = release_date(current_release)
"
httpie|httpie|fetch.py|002	Function	"def find_committers(since: str, until: str) -> FullNames:
    url = f'{REPO_URL}/commits'
    page = 1
    per_page = 100
    params = {
        'since': since,
        'until': until,
        'per_page': per_page,
    }
    committers: FullNames = set()
"
httpie|httpie|fetch.py|003	Function	"def find_reporters(since: str, until: str) -> GitHubLogins:
    url = f'{API_URL}/search/issues'
    page = 1
    per_page = 100
    params = {
        'q': f'repo:{REPO}/{OWNER} is:issue closed:{since}..{until}',
        'per_page': per_page,
    }
    reporters: GitHubLogins = set()
"
httpie|httpie|fetch.py|004	Function	"def merge_all_the_people(release: str, contributors: People, committers: FullNames, reporters: GitHubLogins) -> None:
    """"""
    >>> contributors = {'Alice': new_person(github='alice', twitter='alice')}
    >>> merge_all_the_people('2.6.0', contributors, {}, {})
    >>> contributors
    {'Alice': {'committed': [], 'reported': [], 'github': 'alice', 'twitter': 'alice'}}
"
httpie|httpie|hook-pip.py|000	Function	"def hook(hook_api):
    for pkg in [
        'pip',
        'setuptools',
        'distutils',
        'pkg_resources'
    ]:
        datas, binaries, hiddenimports = collect_all(pkg)
        hook_api.add_datas(datas)
        hook_api.add_binaries(binaries)
        hook_api.add_imports(*hiddenimports)
"
httpie|httpie|generate.py|000	Function	"def generate_documentation() -> str:
    database = load_database()
    structure = build_docs_structure(database)
    template = Template(source=TPL_FILE.read_text(encoding='utf-8'))
    output = template.render(structure=structure)
    output = clean_template_output(output)
    return output
"
httpie|httpie|generate.py|001	Function	"def save_doc_file(content: str) -> None:
    current_doc = load_doc_file()
    marker_start = current_doc.find(MARKER_START) + len(MARKER_START)
    assert marker_start > 0, 'cannot find the start marker'
    marker_end = current_doc.find(MARKER_END, marker_start)
    assert marker_start < marker_end, f'{marker_end=} < {marker_start=}'
    updated_doc = (
        current_doc[:marker_start]
        + '\n\n'
        + content
        + '\n\n'
        + current_doc[marker_end:]
    )
    if current_doc != updated_doc:
        DOC_FILE.write_text(updated_doc, encoding='utf-8')
"
httpie|httpie|generate.py|002	Function	"def build_docs_structure(database: Database):
    tools = database[KEY_TOOLS]
    assert len(tools) == len({tool['title'] for tool in tools.values()}), 'tool titles need to be unique'
    tree = database[KEY_DOC_STRUCTURE]
    structure = []
    for platform, tools_ids in tree.items():
        assert platform.isalnum(), f'{platform=} must be alphanumeric for generated links to work'
        platform_tools = [tools[tool_id] for tool_id in tools_ids]
        structure.append((platform, platform_tools))
    return structure
"
httpie|httpie|generate.py|003	Function	"def clean_template_output(output):
    output = '\n'.join(line.strip() for line in output.strip().splitlines())
    output = re.sub('\n{3,}', '\n\n', output)
    return output
"
httpie|httpie|generate.py|004	Function	"def load_database() -> Database:
    return yaml.safe_load(DB_FILE.read_text(encoding='utf-8'))
"
geohot|tinygrad|testconv.py|000	Function	"def benchmark(ane):
  tin = ANETensor(512*0x20)
  tout = ANETensor(512*0x20)
  dat = open(""../ops/gemm.hwx"", ""rb"").read()
  for k,v in ane.debug(dat[0x4000:0x4300], 16).items():
    print(k,v)
  comp = ane.compile(dat)
"
geohot|tinygrad|hwx_parse.py|000	Function	"def get_macho(fn):
  # mod to make the header okay
  # MH_CIGAM_64 is good
  dat = open(fn, ""rb"").read()
  dat = b""\xcf\xfa\xed\xfe""+dat[4:]
  from tempfile import NamedTemporaryFile
  with NamedTemporaryFile(delete=False) as f:
    f.write(dat)
    f.close()
  return MachO.MachO(f.name)
"
geohot|tinygrad|hwx_parse.py|001	Function	"def compare(x, y):
  ss = []
  ln = []
  ln2 = []
"
geohot|tinygrad|hwx_parse.py|002	Function	"    def fj(x):
      ss = []
      for i in range(0, 0x10, 4):
        ss.append(' '.join(x[i:i+4]))
      return '  '.join(ss)
"
geohot|tinygrad|ane.py|000	Class	"class ANETensor:
  def __init__(self, *shape):
    self.shape = shape
    self.dtype = np.float16
    self.sz = int(np.prod(shape))
    assert(self.sz <= 0x4000)
    self.tt = libane.ANE_TensorCreate(self.sz, 1)
    assert(self.tt is not None)
"
geohot|tinygrad|ane.py|001	Class	"class ANE:
  def __init__(self):
    init_libane()
    libane.ANE_Open()
"
geohot|tinygrad|ane.py|002	Function	"def init_libane():
  global libane, aneregs
  libane = cdll.LoadLibrary(os.path.join(basedir, ""libane.dylib""))
"
geohot|tinygrad|ane.py|003	Function	"  def __init__(self, *shape):
    self.shape = shape
    self.dtype = np.float16
    self.sz = int(np.prod(shape))
    assert(self.sz <= 0x4000)
    self.tt = libane.ANE_TensorCreate(self.sz, 1)
    assert(self.tt is not None)
"
geohot|tinygrad|ane.py|004	Function	"  def data(self):
    data = libane.ANE_TensorData(self.tt)
    assert(data is not None)
    #print(hex(addressof(data.contents)))
    buf = np.ctypeslib.as_array(data, shape=(self.sz,))
    ret = np.frombuffer(buf, dtype=self.dtype)
    #print(ret.data)
    return ret
"
geohot|tinygrad|new_patch.py|000	Class	"class vm_region_submap_short_info_data_64(ctypes.Structure):
  _pack_ = 1
  _fields_ = [
      (""protection"", ctypes.c_uint32),
      (""max_protection"", ctypes.c_uint32),
      (""inheritance"", ctypes.c_uint32),
      (""offset"", ctypes.c_ulonglong),
      (""user_tag"", ctypes.c_uint32),
      (""ref_count"", ctypes.c_uint32),
      (""shadow_depth"", ctypes.c_uint16),
      (""external_pager"", ctypes.c_byte),
      (""share_mode"", ctypes.c_byte),
      (""is_submap"", ctypes.c_uint32),
      (""behavior"", ctypes.c_uint32),
      (""object_id"", ctypes.c_uint32),
      (""user_wired_count"", ctypes.c_uint32),
  ]
submap_info_size = ctypes.sizeof(vm_region_submap_short_info_data_64) // 4
"
geohot|tinygrad|new_patch.py|001	Function	"def get_pid(name):
  try:
    output = check_output([""pgrep"", name])
    return int(output)
  except:
    return None
"
certbot|certbot|challenges.py|000	Class	"class Challenge(jose.TypedJSONObjectWithFields):
    # _fields_to_partial_json
    """"""ACME challenge.""""""
    TYPES: Dict[str, Type['Challenge']] = {}
"
certbot|certbot|challenges.py|001	Class	"class ChallengeResponse(jose.TypedJSONObjectWithFields):
    # _fields_to_partial_json
    """"""ACME challenge response.""""""
    TYPES: Dict[str, Type['ChallengeResponse']] = {}
"
certbot|certbot|challenges.py|002	Class	"class UnrecognizedChallenge(Challenge):
    """"""Unrecognized challenge.
"
certbot|certbot|challenges.py|003	Class	"class _TokenChallenge(Challenge):
    """"""Challenge with token.
"
certbot|certbot|challenges.py|004	Class	"class KeyAuthorizationChallengeResponse(ChallengeResponse):
    """"""Response to Challenges based on Key Authorization.
"
certbot|certbot|fields.py|000	Class	"class Fixed(jose.Field):
    """"""Fixed field.""""""
"
certbot|certbot|fields.py|001	Class	"class RFC3339Field(jose.Field):
    """"""RFC3339 field encoder/decoder.
"
certbot|certbot|fields.py|002	Function	"    def __init__(self, json_name: str, value: Any) -> None:
        self.value = value
        super().__init__(
            json_name=json_name, default=value, omitempty=False)
"
certbot|certbot|fields.py|003	Function	"    def decode(self, value: Any) -> Any:
        if value != self.value:
            raise jose.DeserializationError('Expected {0!r}'.format(self.value))
        return self.value
"
certbot|certbot|fields.py|004	Function	"    def encode(self, value: Any) -> Any:
        if value != self.value:
            logger.warning(
                'Overriding fixed field (%s) with %r', self.json_name, value)
        return value
"
certbot|certbot|crypto_util.py|000	Class	"class _DefaultCertSelection:
    def __init__(self, certs: Mapping[bytes, Tuple[crypto.PKey, crypto.X509]]):
        self.certs = certs
"
certbot|certbot|crypto_util.py|001	Class	"class SSLSocket:  # pylint: disable=too-few-public-methods
    """"""SSL wrapper for sockets.
"
certbot|certbot|crypto_util.py|002	Class	"    class FakeConnection:
        """"""Fake OpenSSL.SSL.Connection.""""""
"
certbot|certbot|crypto_util.py|003	Function	"    def __init__(self, certs: Mapping[bytes, Tuple[crypto.PKey, crypto.X509]]):
        self.certs = certs
"
certbot|certbot|crypto_util.py|004	Function	"    def __call__(self, connection: SSL.Connection) -> Optional[Tuple[crypto.PKey, crypto.X509]]:
        server_name = connection.get_servername()
        if server_name:
            return self.certs.get(server_name, None)
        return None # pragma: no cover
"
certbot|certbot|errors.py|000	Class	"class Error(Exception):
    """"""Generic ACME error.""""""
"
certbot|certbot|errors.py|001	Class	"class DependencyError(Error):
    """"""Dependency error""""""
"
certbot|certbot|errors.py|002	Class	"class SchemaValidationError(jose_errors.DeserializationError):
    """"""JSON schema ACME object validation error.""""""
"
certbot|certbot|errors.py|003	Class	"class ClientError(Error):
    """"""Network error.""""""
"
certbot|certbot|errors.py|004	Class	"class UnexpectedUpdate(ClientError):
    """"""Unexpected update error.""""""
"
certbot|certbot|messages.py|000	Class	"class _Constant(jose.JSONDeSerializable, Hashable):
    """"""ACME constant.""""""
    __slots__ = ('name',)
    POSSIBLE_NAMES: Dict[str, '_Constant'] = NotImplemented
"
certbot|certbot|messages.py|001	Class	"class IdentifierType(_Constant):
    """"""ACME identifier type.""""""
    POSSIBLE_NAMES: Dict[str, _Constant] = {}
"
certbot|certbot|messages.py|002	Class	"class Identifier(jose.JSONObjectWithFields):
    """"""ACME identifier.
"
certbot|certbot|messages.py|003	Class	"class Error(jose.JSONObjectWithFields, errors.Error):
    """"""ACME error.
"
certbot|certbot|messages.py|004	Class	"class Status(_Constant):
    """"""ACME ""status"" field.""""""
    POSSIBLE_NAMES: Dict[str, _Constant] = {}
"
certbot|certbot|jws.py|000	Class	"class Header(jose.Header):
    """"""ACME-specific JOSE Header. Implements nonce, kid, and url.
    """"""
    nonce: Optional[bytes] = jose.field('nonce', omitempty=True, encoder=jose.encode_b64jose)
    kid: Optional[str] = jose.field('kid', omitempty=True)
    url: Optional[str] = jose.field('url', omitempty=True)
"
certbot|certbot|jws.py|001	Class	"class Signature(jose.Signature):
    """"""ACME-specific Signature. Uses ACME-specific Header for customer fields.""""""
    __slots__ = jose.Signature._orig_slots  # type: ignore[attr-defined]  # pylint: disable=protected-access,no-member
"
certbot|certbot|jws.py|002	Class	"class JWS(jose.JWS):
    """"""ACME-specific JWS. Includes none, url, and kid in protected header.""""""
    signature_cls = Signature
    __slots__ = jose.JWS._orig_slots  # type: ignore[attr-defined]  # pylint: disable=protected-access
"
certbot|certbot|jws.py|003	Function	"    def nonce(value: str) -> bytes:  # type: ignore[misc]  # pylint: disable=no-self-argument,missing-function-docstring
        try:
            return jose.decode_b64jose(value)
        except jose.DeserializationError as error:
            # TODO: custom error
            raise jose.DeserializationError(""Invalid nonce: {0}"".format(error))
"
certbot|certbot|jws.py|004	Function	"    def sign(cls, payload: bytes, key: jose.JWK, alg: jose.JWASignature, nonce: Optional[bytes],
             url: Optional[str] = None, kid: Optional[str] = None) -> jose.JWS:
        # Per ACME spec, jwk and kid are mutually exclusive, so only include a
        # jwk field if kid is not provided.
        include_jwk = kid is None
        return super().sign(payload, key=key, alg=alg,
                            protect=frozenset(['nonce', 'url', 'kid', 'jwk', 'alg']),
                            nonce=nonce, url=url, kid=kid,
                            include_jwk=include_jwk)
"
certbot|certbot|client.py|000	Class	"class ClientV2:
    """"""ACME client for a v2 API.
"
certbot|certbot|client.py|001	Class	"class ClientNetwork:
    """"""Wrapper around requests that signs POSTs for authentication.
"
certbot|certbot|client.py|002	Function	"    def __init__(self, directory: messages.Directory, net: 'ClientNetwork') -> None:
        """"""Initialize.
"
certbot|certbot|client.py|003	Function	"    def new_account(self, new_account: messages.NewRegistration) -> messages.RegistrationResource:
        """"""Register.
"
certbot|certbot|client.py|004	Function	"    def query_registration(self, regr: messages.RegistrationResource
                           ) -> messages.RegistrationResource:
        """"""Query server about registration.
"
